Class,Data,text
0,Em mới chạy bộ trời mưa 3 lần và đi bơi 1 lần chưa sao...,em mới chạy bộ trời mưa 3 lần và đi bơi 1 lần chưa sao
0,nếu có chip GPS nữa thì ngon,nếu có chip gps nữa thì ngon
0,Có làm chi vậy trời. Smartphone có GPS rồi. Còn muốn theo dõi người đeo thiết bị thì cần có khả năng kết nối mạng nữa để gửi tọa độ về. Loằng ngoằng,có làm chi vậy trời smartphone có gps rồi còn muốn theo dõi người đeo thiết bị thì cần có khả năng kết nối mạng nữa để gửi tọa độ về loằng ngoằng
0,Cho mình hỏi cái màn hình sáng liên tục được mấy giây vậy? ai đang có cho mình biết với.,cho mình hỏi cái màn hình sáng liên tục được mấy giây vậy ai đang có cho mình biết với
0,"con này giờ đội lên 1tr3 vẫn có người mưa, kinh thật",con này giờ đội lên 1 tr3 vẫn có người mưa kinh thật
0,"Không biết từ khi nào mà nghĩ tới android, pin dự phòng, ổ cắm điện, vòng sức khỏe, nồi cơm điện, tivi, tv android box thì đầu mình chỉ nghĩ tới mỗi xiaomi. :| Các hãng như sam, như htc hay asus,... đều không phải lựa chọn :|",không biết từ khi nào mà nghĩ tới android pin dự phòng ổ cắm điện vòng sức khỏe nồi cơm điện tivi tv android box thì đầu mình chỉ nghĩ tới mỗi xiaomi     các hãng như sam như htc hay asus đều không phải lựa chọn
0,"Giá hạ nhiệt rồi. Lazada đang bán 820.000đ (miễn phí giao hàng) http://www.lazada.vn/vong-deo-tay-xiaomi-miband-2-den-2260091.html Vòng đeo tay Xiaomi Miband 2 (Đen) Mua Vòng đeo tay Xiaomi Miband 2 (Đen) chính hãng, giá tốt tại Lazada.vn, giao hàng tận nơi, với nhiều chương trình khuyến mãi giảm giá hấp dẫn. lazada.vn",giá hạ nhiệt rồi lazada đang bán đồng miễn phí giao hàng vòng đeo tay xiaomi miband 2 đen mua vòng đeo tay xiaomi miband 2 đen chính hãng giá tốt tại lazada việt nam giao hàng tận nơi với nhiều chương trình khuyến mãi giảm giá hấp dẫn
0,"Em xin, chờ tiếp. Nước ng ta có 22$, về đây cao lắm 600 xu là đã thấy lời rồi. Gì mà 820? Nâng giá rồi lại tự cho mã giảm giá, làm trò hề không.",em xin chờ tiếp nước người ta có 22   về đây cao lắm 600 xu là đã thấy lời rồi gì mà 820 nâng giá rồi lại tự cho mã giảm giá làm trò hề không
0,"Có tính năng giơ tay lên là hiện giờ nhé bạn, delay khoảng 1-2s là hiện.",có tính năng giơ tay lên là hiện giờ nhé bạn delay khoảng 1   2 s là hiện
0,khoảng 3-4s j đó,khoảng 3   4 s gì đó
0,"bạn cũng đang xài misfit ah? cho mình hỏi bạn có biết cái nào ngoài miband 2 mà có các tính năng như nó ko nhỉ (xem giờ, báo thức rung, theo dõi sức khỏe, gửi thông báo từ dt như call, sms, fb, whatsapp....), mình đang xài miband rất ổn nhưng thấy hãng khác đẹp quá, muốn đổi mà nó ko lại ko nhiều tính năng như cái này",bạn cũng đang xài misfit à cho mình hỏi bạn có biết cái nào ngoài miband 2 mà có các tính năng như nó không nhỉ xem giờ báo thức rung theo dõi sức khỏe gửi thông báo từ dt như call sms facebook whatsapp mình đang xài miband rất ổn nhưng thấy hãng khác đẹp quá muốn đổi mà nó không lại không nhiều tính năng như cái này
0,Pin có vẻ ko đúng như quảng cáo gởi từ Nokia1202 của tôi,pin có vẻ không đúng như quảng cáo gởi từ nokia1202 của tôi
0,"đọc cái giá 22$ nghĩ chắc chắn sẽ hốt 1 em, vậy mà lên Amazon với Ebay toàn giá 50$ chưa kể thuế =.=!",đọc cái giá 22   nghĩ chắc chắn sẽ hốt 1 em vậy mà lên amazon với ebay toàn giá 50   chưa kể thuế
0,"Hiện tại mua trên lazada rẻ nhất rồi 820k Pin con này trâu, nếu xài bình thường nó trụ dc hơn 40 ngày cho 1 lần xạc, tui xài 19 ngày rồi mà mới mất có 41% pin gởi từ Nokia1202 của tôi",hiện tại mua trên lazada rẻ nhất rồi 820 pin con này trâu nếu xài bình thường nó trụ được hơn 40 ngày cho 1 lần xạc tôi xài 19 ngày rồi mà mới mất có 41   pin gởi từ nokia1202 của tôi
0,"mình có hỏi 1 bạn trên tinhte thì bạn đó trả lời là, fibit chỉ gửi thông báo từ app mặc định như sms, call thôi, còn fb, whatsapp... ko có, thứ 2 là ko có báo thức rung, cái miband 2 đang làm khá tốt điều này, mình thích nó chỗ đó",mình có hỏi 1 bạn trên tinhte thì bạn đó trả lời là fibit chỉ gửi thông báo từ app mặc định như sms call thôi còn facebook whatsapp không có thứ 2 là không có báo thức rung cái miband 2 đang làm khá tốt điều này mình thích nó chỗ đó
0,"IP68 lận bác, chắc đc á, miband 1 thì mình đang xài vô nước vô tư",ip68 lận bác chắc được á miband 1 thì mình đang xài vô nước vô tư
0,"miếng dán da đó mỏng hay dày, nó có dễ bong chốc hok bạn,nếu dính nước thì có sao không ạ?",miếng dán da đó mỏng hay dày nó có dễ bong chốc không bạn nếu dính nước thì có sao không ạ
0,"Mình mua loại thường thôi bạn, nghĩ cái hi res cũng chẳng làm gì mà mắc hơn gần 100k.",mình mua loại thường thôi bạn nghĩ cái hi res cũng chẳng làm gì mà mắc hơn gần 10
0,Dây đeo da dành cho MIBAND 2: có ai mua chua anh em không biết giá cả thế nào,dây đeo da dành cho miband 2   có ai mua chua anh em không biết giá cả thế nào
0,"Nhìn đẹp phết, rổ giá thế nào bạn?",nhìn đẹp phết rổ giá thế nào bạn
0,"mình cám ơn bạn rất nhiều nha,mình mới tậu dây cao su cho mb2 và dán da lun p/s: cuối tháng ms mua mb2 nên h chuẩn bị sẵn",mình cám ơn bạn rất nhiều nha mình mới tậu dây cao su cho mb2 và dán da lun p   s   cuối tháng mới mua mb2 nên giờ chuẩn bị sẵn
0,Nếu giá 620.000 là sát giá lắm rồi. Múc luôn đi,nếu giá là sát giá lắm rồi múc luôn đi
0,"bác ơi cho e hỏi,dán da vậy khi mình cắm sạc nó có bị cấn hay j không ạ ,thank bác",bác ơi cho em hỏi dán da vậy khi mình cắm sạc nó có bị cấn hay gì không ạ thank bác
0,"Không hề bạn ak, mình mới cắm sạc đêm qua sau khoảng 14 ngày chiến đấu, sử dụng hầu như liên tục. Phải công nhận con này pin trâu thật",không hề bạn à mình mới cắm sạc đêm qua sau khoảng 14 ngày chiến đấu sử dụng hầu như liên tục phải công nhận con này pin trâu thật
0,"Mình mới mua một chiếc, về cài phần mềm Mi Fit nhưng không connect được, máy nó báo thế này ạ. Còn Mi Band thì chỉ hiện đồng hồ, ko xem được các tính năng khác. Nhờ các bác giải thích giúp. Cám ơn.",mình mới mua một chiếc về cài phần mềm mi fit nhưng không connect được máy nó báo thế này ạ còn mi band thì chỉ hiện đồng hồ không xem được các tính năng khác nhờ các bác giải thích giúp cám ơn
0,"Mình cũng không rành, nhưng chắc con này đã được ai sử dụng trước rồi. Bạn mua mới nguyên seal hả?",mình cũng không rành nhưng chắc con này đã được ai sử dụng trước rồi bạn mua mới nguyên seal hả
0,"Mua mới mà. Mấy hôm đầu đầy đủ chức năng, sau thằng em trai thử trên phone của nó, rồi nó xoá Mi Fit đi nên bị hiện tượng này.",mua mới mà mấy hôm đầu đầy đủ chức năng sau thằng em trai thử trên phone của nó rồi nó xóa mi fit đi nên bị hiện tượng này
0,"Bạn thử cài lại Mi Fit trên dt của e bạn đi, xem có connect dc ko, nếu dc thì unpair rồi máy bạn connect lại thử",bạn thử cài lại mi fit trên dt của em bạn đi xem có connect được không nếu được thì unpair rồi máy bạn connect lại thử
0,"miband 2 nó có tính năng này là để phòng hờ khi bạn mất thì ng khác cũng không sử dụng đc, cài mìit vào đt đã kết nối vs mi band từ trước đó,bật wifi lên và hủy kết nối nhé rồi bạn kết nối mi band 2 vs đt bạn là vào ngay",miband 2 nó có tính năng này là để phòng hờ khi bạn mất thì người khác cũng không sử dụng được cài mìit vào điện thoại đã kết nối với mi band từ trước đó bật wifi lên và hủy kết nối nhé rồi bạn kết nối mi band 2 với điện thoại bạn là vào ngay
0,Cám ơn. Thế thì hôm nào gặp chú em phải bảo nó huỷ kết nối. Mình nghĩ đơn giản khi ko kết nối Bluetooth nữa là huỷ rồi.,cám ơn thế thì hôm nào gặp chú em phải bảo nó hủy kết nối mình nghĩ đơn giản khi không kết nối bluetooth nữa là hủy rồi
0,"Báo cáo bác hôm qua gặp thằng em, bắt nó tải lại Mi Fit rồi connect. Máy nó vào bình thường và nhận tín hiệu từ Mi Band. Sau đó bọn em disconnect, tắt Bluetooth, xóa cài đặt Mi Fit các kiểu nhưng vẫn tình trạng cũ, nghĩ là khi em connect vào phone của mình nói vẫn báo Mi Band đang được kết nối với máy khác. Các bác thông thạo hướng dẫn giúp em làm cách nào để thoát khỏi cài đặt trên máy của chú em.",báo cáo bác hôm qua gặp thằng em bắt nó tải lại mi fit rồi connect máy nó vào bình thường và nhận tín hiệu từ mi band sau đó bọn em disconnect tắt bluetooth xóa cài đặt mi fit các kiểu nhưng vẫn tình trạng cũ nghĩ là khi em connect vào phone của mình nói vẫn báo mi band đang được kết nối với máy khác các bác thông thạo hướng dẫn giúp em làm cách nào để thoát khỏi cài đặt trên máy của chú em
0,"bác xem lại kỹ coi phải bật wifi rồi ngắt kết nối nhé,nếu bác làm đúng là kết nối đc vs đt khác ngay ạ =)))",bác xem lại kỹ coi phải bật wifi rồi ngắt kết nối nhé nếu bác làm đúng là kết nối được với điện thoại khác ngay ạ vui
0,Đương nhiên phải bật wifi hoặc 3G mới kết nối được ạ.,đương nhiên phải bật wifi hoặc 3g mới kết nối được ạ
0,"Mình mới lấy em nó về. Do điện thoại mình chưa lên 4.4 nên tạm thời mình sử dụng em nó độc lập.Mình bị trường hợp là cảm biến tự sáng màn hình không được ( tức mình đưa tay lên mà chẳng thấy đồng hồ giờ). Có phải bị vấn đề gì không, có cần mang bảo hành không. Mong các bác chỉ giáo.",mình mới lấy em nó về do điện thoại mình chưa lên nên tạm thời mình sử dụng em nó độc lập mình bị trường hợp là cảm biến tự sáng màn hình không được tức mình đưa tay lên mà chẳng thấy đồng hồ giờ có phải bị vấn đề gì không có cần mang bảo hành không mong các bác chỉ giáo
0,Phải lên dt chỉnh lại mới dc. Mặc định nó chưa bật tính năng đó,phải lên dt chỉnh lại mới được mặc định nó chưa bật tính năng đó
0,"em này với em Vindonn X6 cũng ngang ngửa, thấy quảng cáo cũng rất ok, bác nào đã sử dụng qua thì cho em xin ít ý kiến ^^ cũng đang định tậu em này mà tìm mà 0 thấy chỗ nào bán hết",em này với em vindonn x6 cũng ngang ngửa thấy quảng cáo cũng rất được bác nào đã sử dụng qua thì cho em xin ít ý kiến   cũng đang định tậu em này mà tìm mà 0 thấy chỗ nào bán hết
0,Pin vidonnx6 15 ngày. Pin I5 5-7 ngày.,pin vidonnx6 15 ngày pin i5 5   7 ngày
0,"Con này bữa có giảm giá chỉ 12-13 $ mà mình ko ship về, giờ nó lên lại 26$ bằng với vidonn x6 rồi , vì có đeo thử ở ngoài rồi thì cái dây nó dài quá, đeo vô thấy ko đẹp mấy . lên lazada xem lúc trước có bán đó .",con này bữa có giảm giá chỉ 12   13   mà mình không ship về giờ nó lên lại 26   bằng với vidonn x6 rồi vì có đeo thử ở ngoài rồi thì cái dây nó dài quá đeo vô thấy không đẹp mấy lên lazada xem lúc trước có bán đó
0,E thich con i5 nay hon. Gear fit chua nhin thuc te. Cam giac no ko thic. Mới hon hai trieu kia. Đang cap nó o mot trinh do khac roi. Nen e ko so sanh nó voi i5.,em thích con i5 nay hon gear fit chua nhin thuc te cam giac no không thic mới hon hai triệu kia đang cap nó o mot trinh do khac roi nen em không so sanh nó voi i5
0,"Cứ ra đeo thử i5 , x6 rồi đeo thử gear fit xong sẽ hiểu .",cứ ra đeo thử i5 x6 rồi đeo thử gear fit xong sẽ hiểu
0,có ạ.. đang xài 1 em trong khi dùng đen trắng đây =))) nhưng bác phải kết nối cài đặt trên `1 con cảm ứng đã,có ạ đang xài 1 em trong khi dùng đen trắng đây vui nhưng bác phải kết nối cài đặt trên   1 con cảm ứng đã
0,"zeroner trên chplay ý,, bác dùng BB gì? nếu BB10 thì cài file apk của nó vô rồi connect thôi",zeroner trên chplay ý bác dùng bb gì nếu bb10 thì cài file apk của nó vô rồi connect thôi
0,"Pasport bác ơi, tải rồi nhưng không hiểu tại sao lại không cài được!",pasport bác ơi tải rồi nhưng không hiểu tại sao lại không cài được
0,Chỉ có Facebook là hiện nội dung tin nhắn thôi bạn,chỉ có facebook là hiện nội dung tin nhắn thôi bạn
0,Chữ màu xanh thì hơi lạ. coi chừng fake đó bạn. chứ bạn dùng app zeroner nó có phát hiên được không. nếu dùng chung app thì chăc là hàng thật,chữ màu xanh thì hơi lạ coi chừng fake đó bạn chứ bạn dùng app zeroner nó có phát hiên được không nếu dùng chung app thì chăc là hàng thật
0,theo lý thuy6e1 thì nó báo tất cả app nào bác add vô. còn hên xuôi nếu firmware nó lỗi ^^,theo lý thuy6e1 thì nó báo tất cả app nào bác add vô còn hên xuôi nếu firmware nó lỗi
0,IOS thì upgrade lên thế nào bác biết ko ?,ios thì upgrade lên thế nào bác biết không
0,IOS hình như bó tay ^^,ios hình như bó tay
0,Vidonn ngon hơn ở những điểm sau : Đếm bước chân chuẩn hơn. Hiển thị đồn hồ ngon hơn. (Điều chỉnh được style hiển thị đồng hồ ) Hiển thị thông báo ngon và thông minh hơn (Mình bỏ con i5 vì nó hiển thị ngu quá) Anti lost (Đi xa quá 10m thì nó rung báo bên phone không biết con i5 có chưa) i5 hơn vidoon: ứng dụng ngon hơn có thêm tính năng điều kiển chụp ảnh và tìm điện thoại. màn cảm ứng. màn sáng hơn khi ra ngoài trời (vidonn dùng ngoài trời ko thấy gì luôn),vidonn ngon hơn ở những điểm sau   đếm bước chân chuẩn hơn hiển thị đồn hồ ngon hơn điều chỉnh được style hiển thị đồng hồ hiển thị thông báo ngon và thông minh hơn mình bỏ con i5 vì nó hiển thị ngu quá anti lost đi xa quá 10 mình thì nó rung báo bên phone không biết con i5 có chưa i5 hơn vidoon   ứng dụng ngon hơn có thêm tính năng điều kiển chụp ảnh và tìm điện thoại màn cảm ứng màn sáng hơn khi ra ngoài trời vidonn dùng ngoài trời không thấy gì luôn
0,"Ok, có là review luôn, chưa bjk ra sao nhưng hơn con x6 cái phần cắm sạc thiết kế như con i5plus là thấy ok rồi, ^=^",được có là đánh giá luôn chưa bjk ra sao nhưng hơn con x6 cái phần cắm sạc thiết kế như con i5plus là thấy được rồi
0,"I5 hiển thị một phần tin nhắn, bạn kéo sang trái là đọc được hết mà!",i5 hiển thị một phần tin nhắn bạn kéo sang trái là đọc được hết mà
0,"Có firmware mới 2.0.18 có báo mất kết nối nữa nhé các bác New firmware 2.0.1.8: v2.0.1.8 from 1.1.x.x: http://uploaded.net/file/s3iw0wzf/2018-11xx.hex 2018-11xx.hex (193,29 KB) - uploaded.net the easiest way to backup and share your files with everyone. uploaded.net http://www.mediafire.com/download/yg.../2018-11xx.hex v2.0.1.8 from 1.0.x.x: http://uploaded.net/file/3bhblvsp/2018-10xx.hex 2018-10xx.hex (183,31 KB) - uploaded.net the easiest way to backup and share your files with everyone. uploaded.net http://www.mediafire.com/download/rk.../2018-10xx.hex Or, use Zeroner v3.6.6.14 chinese update , in this case dont necesary .hex files.",có firmware mới có báo mất kết nối nữa nhé các bác new firmware 8   v2 from x x   2018   193 29 kết bạn   the easiest way to backup and share your files with everyone v2 from x x   2018   183 31 kết bạn   the easiest way to backup and share your files with everyone or use zeroner v3 chinese update in this case dont necesary hex files
0,Mình đang xài firmware 2.0.1.8 nhưng mình không tài nào tìm được tính năng antilost và chụp ảnh từ xa . Trên điện thoại hiện đang xài ZeronerH Health 3.1(bản down từ Play Store) .,mình đang xài firmware 8 nhưng mình không tài nào tìm được tính năng antilost và chụp ảnh từ xa trên điện thoại hiện đang xài zeronerh health bản down từ play store
0,"Cài app china thử xem, mình bán nó roài ^^",cài app china thử xem mình bán nó roài
0,"Cảm ơn bác đã chia sẻ!!! Mình đang tìm hiểu để mua Nó có vấn đề gì không ổn định hay độ chính xác không cao mà bác bán sớm vậy? Bác cho mình hỏi là khi chạy thì nó đếm khác so với đi bộ không? Mà đồng hồ chạy giờ có sai nhiều không vậy, mình vẫn thích chạy thể dục biết chạy được từng nào và mấy giờ để về nhà nữa.",cảm ơn bác đã chia sẻ mình đang tìm hiểu để mua nó có vấn đề gì không ổn định hay độ chính xác không cao mà bác bán sớm vậy bác cho mình hỏi là khi chạy thì nó đếm khác so với đi bộ không mà đồng hồ chạy giờ có sai nhiều không vậy mình vẫn thích chạy thể dục biết chạy được từng nào và mấy giờ để về nhà nữa
0,"e cũng đang tính mua con này, tại vừa mua con miband 1s xong thấy chức năng hỗ trợ trên iphone cùi quá nên tính bán để đổi sang e này, tcs shop thấy bán 430k có vẻ rẻ hơn lazada",em cũng đang tính mua con này tại vừa mua con miband 1 s xong thấy chức năng hỗ trợ trên iphone cùi quá nên tính bán để đổi sang em này tcs shop thấy bán 430 có vẻ rẻ hơn lazada
0,bên tcs có 430k :v ko biết có phải hàng tốt k,bên tcs có 430   v không biết có phải hàng tốt không
0,Chả biết có tốt không cơ mà xài mãi chả thấy làm thao... kekeke,chả biết có tốt không cơ mà xài mãi chả thấy làm thao kekeke
0,"như nhau hết á bác , cạnh tranh nhau về giá quá đó mà",như nhau hết á bác cạnh tranh nhau về giá quá đó mà
0,"I5 mà 900k thì chát quá, có bác trên nhattao đăng bán 550k còn chưa chạy nữa là",i5 mà 90 thì chát quá có bác trên nhattao đăng bán 550 còn chưa chạy nữa là
0,"Có cách nào tăng độ chính xác của máy đếm bước chân của i5 ko nhri các bác? Xài cái gì cũng hài lòng, pin bền, push call nhanh, mỗi cái đếm bước chân cùi bắp quá.",có cách nào tăng độ chính xác của máy đếm bước chân của i5 không nhri các bác xài cái gì cũng hài lòng pin bền push call nhanh mỗi cái đếm bước chân cùi bắp quá
0,"Đang phân vân con này với vidonn x6s quá, x6s đếm bước chân chuẩn không bác runita, chắc em xài vụ này nhiều nhất chứ mấy cái kia ko xài mấy.",đang phân vân con này với vidonn x6s quá x6s đếm bước chân chuẩn không bác runita chắc em xài vụ này nhiều nhất chứ mấy cái kia không xài mấy
0,"Đếm bc chân nó dựa theo số lần đánh tay, h bác ngồi 1 chỗ múa nó cũng đếm ah, cả 2 same same nhau thôi",đếm bc chân nó dựa theo số lần đánh tay giờ bác ngồi 1 chỗ múa nó cũng đếm à cả 2 same nhau thôi
0,"Ở TCS là i5plus bạn ạ, mình đang dùng rất ổn. trên web họ cũng chỉnh lại thông tin rồi mà, không thì bạn cũng có thể chat hỏi trực tiếp với nhân viên cửa hàng. giá 430k là hợp lý thôi ko rẻ đâu bạn ạ.",ở tcs là i5plus bạn ạ mình đang dùng rất ổn trên web họ cũng chỉnh lại thông tin rồi mà không thì bạn cũng có thể chat hỏi trực tiếp với nhân viên cửa hàng giá 430 là hợp lý thôi không rẻ đâu bạn ạ
0,"Ai giúp em với, em cập nhật i5 của em lên 2011.10xx xong nó ko hiện màn hình nữa, chỉ thỉnh thoảng rung lên rồi đèn sáng, có cách nào sửa được ko ạ? Tại bản cập nhật trước ko đồng bộ với điện thoại được nên em hạ tự từ, đến 2011.10xx thì nó tịt luôn rồi",ai giúp em với em cập nhật i5 của em lên xx xong nó không hiện màn hình nữa chỉ thỉnh thoảng rung lên rồi đèn sáng có cách nào sửa được không ạ tại bản cập nhật trước không đồng bộ với điện thoại được nên em hạ tự từ đến xx thì nó tịt luôn rồi
0,"Mình đang dùng I5 plus với Iphone 5s phiên bản 9.3.2 sử dụng phần mềm IwownFit hỗ trợ thông báo cuộc gọi, tin nhắn, theo dõi sức khoẻ rất ok.",mình đang dùng i5 plus với iphone 5 s phiên bản sử dụng phần mềm iwownfit hỗ trợ thông báo cuộc gọi tin nhắn theo dõi sức khỏe rất được
0,Có thể cài rất nhiều báo thức. Có thể lặp đi lặp lại theo ngày trong tuần.,có thể cài rất nhiều báo thức có thể lặp đi lặp lại theo ngày trong tuần
0,"đang định mua em này bên TSC , các bác cho hỏi độ chống nước thực tế em này ntn ah , thấy nhiều bác kêu rửa tay mà cũng bị dính chưởng nên em hoang mang quá ??? , ko biết đi bơi thì ntn đây ?",đang định mua em này bên tsc các bác cho hỏi độ chống nước thực tế em này như thế nào à thấy nhiều bác kêu rửa tay mà cũng bị dính chưởng nên em hoang mang quá không biết đi bơi thì như thế nào đây
0,"Chưa thử đi bơi xem thế nào, nhưng em toàn chạy thể dục, đợt này nắng nóng mồ hôi ra ướt nhẹp con i5plus sau đó tháo em nó ra rửa vòi nước cho sạch. Ngày nào cũng thế mà chẳng thấy bị gì.",chưa thử đi bơi xem thế nào nhưng em toàn chạy thể dục đợt này nắng nóng mồ hôi ra ướt nhẹp con i5plus sau đó tháo em nó ra rửa vòi nước cho sạch ngày nào cũng thế mà chẳng thấy bị gì
0,"miband 2 nhìn nhỏ nhắn gọn gàng hơn, vì vậy màn hình bé quá ko đủ hiện tên người gọi hay tên người nt, a6 màn hình to hơn hiển thị tất",miband 2 nhìn nhỏ nhắn gọn gàng hơn vì vậy màn hình bé quá không đủ hiện tên người gọi hay tên người nt a6 màn hình to hơn hiển thị tất
0,"bác ơi cho em hỏi cái là mình cài đặt báo thức cho i5 + trên 5s thế nào đấy ạ,. em vào phần mềm nhưng ấn vào các cài đặt đều không được",bác ơi cho em hỏi cái là mình cài đặt báo thức cho i5   trên 5 s thế nào đấy ạ em vào phần mềm nhưng ấn vào các cài đặt đều không được
0,Bạn dùng phần mềm gì trên 5s vậy? Mình dùng IwownFit thì sử dụng được tất cả các tính năng. Vào ngay phần đầu tiên dưới cái hình người dạng quyển lịch. Sau đó ấn dấu cộng phía trên bên trái để tạo báo thức.,bạn dùng phần mềm gì trên 5 s vậy mình dùng iwownfit thì sử dụng được tất cả các tính năng vào ngay phần đầu tiên dưới cái hình người dạng quyển lịch sau đó ấn dấu cộng phía trên bên trái để tạo báo thức
0,"mình dán full nên ko bị vào nước nữa, nó chỉ ip65 thôi nên ngâm nước là chết đó",mình dán đầy nên không bị vào nước nữa nó chỉ ip65 thôi nên ngâm nước là chết đó
0,"Mình đã bị vào nước khi đi bơi, nhưng phần vào nước chính là cái khe hở nhỏ tí dọc theo màn hình và khung nhựa xung quanh, chắc bác ấy phải cho keo vào khe đó. rồi dán màn hình.",mình đã bị vào nước khi đi bơi nhưng phần vào nước chính là cái khe hở nhỏ tí dọc theo màn hình và khung nhựa xung quanh chắc bác ấy phải cho keo vào khe đó rồi dán màn hình
0,rồi điều mình thắc mắc ở đây là cái nand flash ssd của nó hàn chết trên main hay là chuẩn 2.5 thông dụng để thay thế qua ổ SSD khác,rồi điều mình thắc mắc ở đây là cái nand flash ssd của nó hàn chết trên main hay là chuẩn thông dụng để thay thế qua ổ ssd khác
0,"vì nó là giá rẻ nên phải vậy , ông thik viền mỏng thì kiếm XPS 13 ver 2015 nhưng nói trc giá gấm 6-11 lần con này nhé",vì nó là giá rẻ nên phải vậy ông thích viền mỏng thì kiếm xps 13 ver 2015 nhưng nói trước giá gấm 6   11 lần con này nhé
0,viền dày mỏng gì gì không quan trọng bằng chất lượng hình ảnh hiển thị,viền dày mỏng gì không quan trọng bằng chất lượng hình ảnh hiển thị
0,cũng có cùng thắc mắc ) cơ mà nếu không thay ssd được thì mua thẻ nhớ xịn 64gb gắn vào thì có ổn định ko ta ?,cũng có cùng thắc mắc cơ mà nếu không thay ssd được thì mua thẻ nhớ xịn 64 gb gắn vào thì có ổn định không ta
0,có cHơi dc lol ko ae,có chơi được lồn không anh em
0,"Ko biết có sẵn khe M2 để lắp thêm ổ cứng vào ko nhỉ, 5tr thì cũng ổn nhưng ổ cứng thì ít quá.",không biết có sẵn khe m2 để lắp thêm ổ cứng vào không nhỉ 5 tr thì cũng ổn nhưng ổ cứng thì ít quá
0,Màu tím tím đẹp ghê nhỉ,màu tím đẹp ghê nhỉ
0,"2.5tr thôi, quá ok rồi. Mà mấy dòng này sao ko thấy xuất hiện dưới dạng Chính Hãng tại VN nhỉ !!",tr thôi quá được rồi mà mấy dòng này sao không thấy xuất hiện dưới dạng chính hãng tại việt nam nhỉ
0,tiền nào của đó thôi bạn ơi,tiền nào của đó thôi bạn ơi
0,Nó hàn chết trên main cả ram và chip nand (không phải cả cái ổ ssd thông thường) nên không nâng cấp hay thay thế gì được bạn ơi,nó hàn chết trên main cả ram và chip nand không phải cả cái ổ ssd thông thường nên không nâng cấp hay thay thế gì được bạn ơi
0,"không bạn , cái thẻ 64 GB tốc độ 1000X giá cũng gần bằng cái ổ SSD 120GB rồi đã thế 1000x trên thẻ(ở điều kiện lý tưởng ổ đọc chạy giao tiếp nhanh USB 3.0) ko đú nổi với tốc của SSD đâu",không bạn cái thẻ 64 gb tốc độ 10x giá cũng gần bằng cái ổ ssd 120gb rồi đã thế 10 x trên thẻ ở điều kiện lý tưởng ổ đọc chạy giao tiếp nhanh usb không đú nổi với tốc của ssd đâu
0,Mua về chơi liên minh huyền thoại chắc ổn nhể.,mua về chơi liên minh huyền thoại chắc ổn nhể
0,Gia xuất xưởng cũng như tổng chi phí lắp ráp linh kiện con máy bạn nói chưa tới 350$ đâu. Hãng bán lời rất cao. Còn con HP này thực tế chỉ mất 80$ toàn bộ thôi. Mà đúng là bỏ 80$ ra ko thể mua dc 1 con lap viền mỏng dc. Phải chờ thêm 1 tg nữa,gia xuất xưởng cũng như tổng chi phí lắp ráp linh kiện con máy bạn nói chưa tới 350   đâu hãng bán lời rất cao còn con hp này thực tế chỉ mất 80   toàn bộ thôi mà đúng là bỏ 80   ra không thể mua được 1 con lap viền mỏng được phải chờ thêm 1 tg nữa
0,"nhà nghèo k đú nỗi =]] mấy con lap tầm 20 củ đổ lại viền vẫn dày dư 5 năm trước, chả thấy tý khác biệt",nhà nghèo không đú nỗi   mấy con lap tầm 20 củ đổ lại viền vẫn dày dư 5 năm trước chả thấy tý khác biệt
0,32Gb cài win 10 chắc chỉ trống đc tầm 10-15Gb,32g bạn cài win 10 chắc chỉ trống được tầm 10   15 gb
0,"Chắc mẻm là eMMC rồi bạn, khỏi phải thắc mắc.",chắc mẻm là emmc rồi bạn khỏi phải thắc mắc
0,"con này chủ yếu đấu với chromebook, cho những ai chỉ cần làm việc bằng cloud, giải trí bằng web, giao tiếp bằng app và thỉnh thoảng chạy .exe nếu cần đang thắc mắc nếu làm việc qua cloud/remote thì pin lâu ko nhỉ, chả thấy nói về pin",con này chủ yếu đấu với chromebook cho những ai chỉ cần làm việc bằng cloud giải trí bằng web giao tiếp bằng app và thỉnh thoảng chạy exe nếu cần đang thắc mắc nếu làm việc qua cloud   remote thì pin lâu không nhỉ chả thấy nói về pin
0,"oh oh, sory. Mình nhìn nhầm. 199$ ko phải 99$ Tính ra chưa tới 5tr cho em này vẫn còn ổn chán",ồ sory mình nhìn nhầm 199   không phải 99   tính ra chưa tới 5 tr cho em này vẫn còn ổn chán
0,Dưới 5 triệu mà vậy là quá ngon rùi !! nhưng về VN chắc đội giá tí đấy !!,dưới 5 triệu mà vậy là quá ngon rùi nhưng về việt nam chắc đội giá tí đấy
0,"Việt Nam có chính hảng đó bạn. Tgdđ có mà. Năm rồi em mình bên Mỹ đi chơi thấy rẻ nên mua (329 $) mình chê mắc vì Việt Nam chưa đến 6tr. Ra xem mới biết Việt Nam không cảm ứng. Máy thằng gửi về màn cảm ứng. Thế biết đúng giá, làm trách nhầm ku em",việt nam có chính hảng đó bạn tgdđ có mà năm rồi em mình bên mỹ đi chơi thấy rẻ nên mua 329   mình chê mắc vì việt nam chưa đến 6 tr ra xem mới biết việt nam không cảm ứng máy thằng gửi về màn cảm ứng thế biết đúng giá làm trách nhầm cu em
